,P_Index,P_Value
926,0.0068722394789906055,4.2
927,0.006524636958502411,5.2
928,0.006638476881258892,5.2
929,0.007320407710861442,4.6
930,0.006807290070000325,4.6
931,0.006006950609596856,6.5
932,0.006921809152982018,6.5
933,0.0061509464081476745,7.2
934,0.006932830894040159,7.2
935,0.0070321800601074866,8.8
936,0.0073166877805950145,8.8
937,0.0071949025374491524,8.8
938,0.007106845269122874,5.5
939,0.006489909743551767,5.5
940,0.006423749720163045,5.5
941,0.00708496522015063,5.5
942,0.009128374335439057,4.1
943,0.009355161678411314,4.1
944,0.013440084236633797,4.6
945,0.010674978171632096,4.6
946,0.011097195237143375,5.0
947,0.013635456344565736,5.0
948,0.009181682245303321,5.8
949,0.009402728639255635,5.8
950,0.011089660878006528,4.6
951,0.00841815142829279,4.6
952,0.008400617789489364,4.5
953,0.00861320055084392,4.5
954,0.009647557551691603,6.6
955,0.01149628799901118,6.6
956,0.009154150648717836,4.1
957,0.00970325955426434,4.1
958,0.0070153826187373414,5.1
959,0.0072208787635836755,5.1
960,0.008043599808288029,9.0
961,0.007145465381354153,9.0
962,0.006884860158037917,9.0
963,0.006794372801727834,9.0
964,0.006932874447777958,6.6
965,0.0061019790159917734,6.6
966,0.0072253925611137125,6.6
967,0.007513185574414994,6.6
968,0.006246907740820131,5.2
969,0.0062991625604170275,5.2
970,0.006271962330053979,5.1
971,0.008059900836348133,5.1
972,0.006147492598940075,5.6
973,0.007464845635773675,5.6
974,0.006703118551703478,5.2
975,0.007387203345066291,5.2
976,0.006606108292562852,5.2
977,0.0070550892501164645,5.2
978,0.009527125347044092,4.2
979,0.008607047296839943,4.2
980,0.011979952160575296,5.0
981,0.010956520376274481,5.0
982,0.00830067833864358,4.0
983,0.007862670240268658,4.0
984,0.008236093171292572,5.4
985,0.008100881542743863,5.4
986,0.008907257093092315,4.3
987,0.008890059222881757,4.3
988,0.013869843649163697,4.5
989,0.009406755936452052,4.5
990,0.010963548926957363,4.2
991,0.012891730261213524,4.2
992,0.00837023832083135,5.0
993,0.010911896741881836,5.0
994,0.006780627609391315,4.6
995,0.006664064593319215,4.4
996,0.0072437071364636245,4.4
997,0.00662767220783927,5.2
998,0.0068526689526315155,5.2
999,0.00708925151827982,5.0
1000,0.007229798291204033,5.0
1001,0.006500911091387561,4.6
1002,0.006021233312873113,4.6
1003,0.007169106209101737,5.5
1004,0.006807220960132839,5.5
1005,0.00818670882978073,4.5
1006,0.00693518741747153,4.5
1007,0.007106055617622852,4.9
1008,0.007305559677523423,4.9
1009,0.00640025889981431,4.3
1010,0.006591167392065919,4.3
1011,0.008572855269187371,4.8
1012,0.006549627841004092,4.8
1013,0.006475910124895629,5.2
1014,0.006755930567569223,5.2
1015,0.008306760521750861,8.2
1016,0.010837615824543448,8.2
1017,0.008413525889784251,4.8
1018,0.009373798284555486,4.8
1019,0.008415065895853504,6.0
1020,0.009706505644565717,6.0
1021,0.009645014984928113,4.4
1022,0.009702126267003659,4.4
1023,0.011098681922590304,5.2
1024,0.009898504540837886,5.2
1025,0.010205113397155838,8.8
1026,0.007931217079382658,8.8
1027,0.008822855407157985,5.3
1028,0.01641319684731503,5.3
1029,0.008987488457451818,4.7
1030,0.006601097905502153,4.7
1031,0.008074989099491618,5.5
1032,0.008253201051985811,5.5
1033,0.009836436025488131,6.5
1034,0.009320319276478356,6.5
1035,0.00821228497153452,5.6
1036,0.00922599547307205,5.6
1037,0.008987264585494531,5.0
1038,0.008957355332770069,5.0
1039,0.008601224246068354,5.1
1040,0.01055839534540454,5.1
1041,0.008119660015397184,5.5
1042,0.00869478078023204,5.5
1043,0.01727975517060601,5.4
1044,0.0104745024073779,5.4
1045,0.008126862955165284,5.4
1046,0.009052308790416368,5.4
1047,0.01040281102660311,5.5
1048,0.009101120010310092,5.5
1049,0.011960487442730742,5.0
1050,0.014054215596201746,5.0
1051,0.009895801402061206,4.8
1052,0.009754775847200525,5.2
1053,0.007047879926902632,4.2
1054,0.007281384654199224,4.2
1055,0.007330290161924679,5.6
1056,0.0073959901195682284,4.2
1057,0.008428171783503942,4.8
1058,0.010696242521033973,4.5
1059,0.009682102135330157,4.5
1060,0.010652396901529223,5.0
1061,0.0086800325146803,5.0
1062,0.017607403287166125,5.5
1063,0.010536363120079833,5.5
